PPG, SBP, DBP 
0.32234,123,73
0.30989,123,73
0.30989,123,73
0.30061,123,73
0.30061,123,73
0.29499,123,73
0.27863,123,73
0.27863,123,73
0.27326,123,73
0.26813,123,73
0.25788,123,73
0.25275,123,73
0.24689,123,73
0.24054,123,73
0.24054,123,73
0.24078,123,73
0.24078,123,73
0.24591,123,73
0.28816,123,73
0.28816,123,73
0.31013,123,73
0.38535,123,73
0.38535,123,73
0.43223,123,73
0.45665,123,73
0.45665,123,73
0.50330,123,73
0.52503,123,73
0.54554,123,73
0.59927,123,73
0.61490,123,73
0.61490,123,73
0.63712,123,73
0.65861,123,73
0.65861,123,73
0.67692,123,73
0.67692,123,73
0.69597,123,73
0.69597,123,73
0.69988,123,73
0.70403,123,73
0.70403,123,73
0.70134,123,73
0.68571,123,73
0.68571,123,73
0.65739,123,73
0.65739,123,73
0.64591,123,73
0.62027,123,73
0.59341,123,73
0.59341,123,73
0.56801,123,73
0.55702,123,73
0.55702,123,73
0.52308,123,73
0.51209,123,73
0.51209,123,73
0.48107,123,73
0.48107,123,73
0.47155,123,73
0.46227,123,73
0.45324,123,73
0.43858,123,73
0.43126,123,73
0.42344,123,73
0.41563,123,73
0.39976,123,73
0.39194,123,73
0.37656,123,73
0.37656,123,73
0.36166,123,73
0.34921,123,73
0.34921,123,73
0.34457,123,73
0.33333,123,73
0.32747,123,73
0.32161,123,73
0.31575,123,73
0.30452,123,73
0.29915,123,73
0.28889,123,73
0.28889,123,73
0.28278,123,73
0.27521,123,73
0.27521,123,73
0.27106,123,73
0.26227,123,73
0.25324,123,73
0.25324,123,73
0.24444,123,73
0.24444,123,73
0.24542,123,73
0.24933,123,73
0.25641,123,73
0.28254,123,73
0.30159,123,73
0.32381,123,73
0.34823,123,73
0.42515,123,73
0.45006,123,73
0.45006,123,73
0.51062,123,73
0.52918,123,73
0.52918,123,73
0.56508,123,73
0.59707,123,73
0.59707,123,73
0.62442,123,73
0.63614,123,73
0.63614,123,73
0.66471,123,73
0.67057,123,73
0.67057,123,73
0.68254,123,73
0.68523,123,73
0.68523,123,73
0.68669,123,73
0.68669,123,73
0.68156,123,73
0.67619,123,73
0.66911,123,73
0.66007,123,73
0.64054,123,73
0.62930,123,73
0.61709,123,73
0.60464,123,73
0.57949,123,73
0.56728,123,73
0.54408,123,73
0.54408,123,73
0.52234,123,73
0.50305,123,73
0.50305,123,73
0.49524,123,73
0.46960,123,73
0.46105,123,73
0.46105,123,73
0.43639,123,73
0.43639,123,73
0.42076,123,73
0.41294,123,73
0.41294,123,73
0.40098,123,73
0.39438,123,73
0.38755,123,73
0.38046,123,73
0.36654,123,73
0.35995,123,73
0.35336,123,73
0.34701,123,73
0.33504,123,73
0.32918,123,73
0.32479,123,73
0.32137,123,73
0.31233,123,73
0.30745,123,73
0.29817,123,73
0.29817,123,73
0.28449,123,73
0.28010,123,73
0.28010,123,73
0.27570,123,73
0.27009,123,73
0.26642,123,73
0.25885,123,73
0.25617,123,73
0.25617,123,73
0.26593,123,73
0.27717,123,73
0.31306,123,73
0.33651,123,73
0.33651,123,73
0.38144,123,73
0.43199,123,73
0.43199,123,73
0.48230,123,73
0.50598,123,73
0.50598,123,73
0.57045,123,73
0.58950,123,73
0.58950,123,73
0.60708,123,73
0.63321,123,73
0.64591,123,73
0.65836,123,73
0.69035,123,73
0.69035,123,73
0.69890,123,73
0.71233,123,73
0.72063,123,73
0.72063,123,73
0.72259,123,73
0.72259,123,73
0.72112,123,73
0.70989,123,73
0.70989,123,73
0.69426,123,73
0.69426,123,73
0.67253,123,73
0.64713,123,73
0.64713,123,73
0.63394,123,73
0.61026,123,73
0.59829,123,73
0.58608,123,73
0.55043,123,73
0.55043,123,73
0.52845,123,73
0.51819,123,73
0.49890,123,73
0.48962,123,73
0.48962,123,73
0.47448,123,73
0.47448,123,73
0.45836,123,73
0.44176,123,73
0.44176,123,73
0.41709,123,73
0.41709,123,73
0.40928,123,73
0.40147,123,73
0.39390,123,73
0.38242,123,73
0.37631,123,73
0.36972,123,73
0.36313,123,73
0.35018,123,73
0.34383,123,73
0.33748,123,73
0.33162,123,73
0.31624,123,73
0.31624,123,73
0.31306,123,73
0.30891,123,73
0.29988,123,73
0.29524,123,73
0.28596,123,73
0.28596,123,73
0.27619,123,73
0.27155,123,73
0.26740,123,73
0.26593,123,73
0.27033,123,73
0.27033,123,73
0.29060,123,73
0.29060,123,73
0.35140,123,73
0.35140,123,73
0.38071,123,73
0.47179,123,73
0.47179,123,73
0.49573,123,73
0.51697,123,73
0.53919,123,73
0.58315,123,73
0.62344,123,73
0.62344,123,73
0.64176,123,73
0.68889,123,73
0.68889,123,73
0.70208,123,73
0.71404,123,73
0.72894,123,73
0.74237,123,73
0.74799,123,73
0.74799,123,73
0.75653,123,73
0.75873,123,73
0.75873,123,73
0.75873,123,73
0.75189,123,73
0.74579,123,73
0.73822,123,73
0.72894,123,73
0.70598,123,73
0.67888,123,73
0.67888,123,73
0.66471,123,73
0.63639,123,73
0.62247,123,73
0.60904,123,73
0.57387,123,73
0.57387,123,73
0.56288,123,73
0.55165,123,73
0.51941,123,73
0.50916,123,73
0.49915,123,73
0.48962,123,73
0.48962,123,73
0.46300,123,73
0.45592,123,73
0.45592,123,73
0.43150,123,73
0.42344,123,73
0.42344,123,73
0.40757,123,73
0.40757,123,73
0.39194,123,73
0.38413,123,73
0.36923,123,73
0.36923,123,73
0.35873,123,73
0.35287,123,73
0.34676,123,73
0.34066,123,73
0.32308,123,73
0.32308,123,73
0.31795,123,73
0.30281,123,73
0.29915,123,73
0.29621,123,73
0.29206,123,73
0.29206,123,73
0.27766,123,73
0.27766,123,73
0.27326,123,73
0.27033,123,73
0.27253,123,73
0.27912,123,73
0.29035,123,73
0.30647,123,73
0.32405,123,73
0.36777,123,73
0.36777,123,73
0.39438,123,73
0.47766,123,73
0.47766,123,73
0.50427,123,73
0.52967,123,73
0.59780,123,73
0.61538,123,73
0.63028,123,73
0.66252,123,73
0.66252,123,73
0.69206,123,73
0.69206,123,73
0.72723,123,73
0.72723,123,73
0.74457,123,73
0.75165,123,73
0.75165,123,73
0.76190,123,73
0.76190,123,73
0.76313,123,73
0.76020,123,73
0.75580,123,73
0.75580,123,73
0.74115,123,73
0.74115,123,73
0.71941,123,73
0.70623,123,73
0.68083,123,73
0.68083,123,73
0.63932,123,73
0.62564,123,73
0.62564,123,73
0.58632,123,73
0.57387,123,73
0.57387,123,73
0.55018,123,73
0.52894,123,73
0.52894,123,73
0.51087,123,73
0.51087,123,73
0.50159,123,73
0.47399,123,73
0.47399,123,73
0.46520,123,73
0.43956,123,73
0.43956,123,73
0.43101,123,73
0.41807,123,73
0.41807,123,73
0.40317,123,73
0.38852,123,73
0.38852,123,73
0.38144,123,73
0.36752,123,73
0.35458,123,73
0.35458,123,73
0.34872,123,73
0.33504,123,73
0.33065,123,73
0.33065,123,73
0.31600,123,73
0.31600,123,73
0.30623,123,73
0.30159,123,73
0.30159,123,73
0.28767,123,73
0.28767,123,73
0.28352,123,73
0.28400,123,73
0.28400,123,73
0.29646,123,73
0.30940,123,73
0.30940,123,73
0.37289,123,73
0.39976,123,73
0.39976,123,73
0.47912,123,73
0.47912,123,73
0.50085,123,73
0.52405,123,73
0.59170,123,73
0.59170,123,73
0.61245,123,73
0.63223,123,73
0.65079,123,73
0.68376,123,73
0.69817,123,73
0.70916,123,73
0.71795,123,73
0.74481,123,73
0.74481,123,73
0.75849,123,73
0.76703,123,73
0.76703,123,73
0.77070,123,73
0.77021,123,73
0.77021,123,73
0.75800,123,73
0.75092,123,73
0.75092,123,73
0.71941,123,73
0.70623,123,73
0.70623,123,73
0.67766,123,73
0.64835,123,73
0.64835,123,73
0.62100,123,73
0.60928,123,73
0.60928,123,73
0.57289,123,73
0.57289,123,73
0.55018,123,73
0.52845,123,73
0.52845,123,73
0.51819,123,73
0.49841,123,73
0.49841,123,73
0.47473,123,73
0.47473,123,73
0.45763,123,73
0.45763,123,73
0.44029,123,73
0.42393,123,73
0.42393,123,73
0.41612,123,73
0.40073,123,73
0.39316,123,73
0.38730,123,73
0.38217,123,73
0.35849,123,73
0.34872,123,73
0.34066,123,73
0.33382,123,73
0.32186,123,73
0.31136,123,73
0.31136,123,73
0.30647,123,73
0.30012,123,73
0.29646,123,73
0.29231,123,73
0.28791,123,73
0.27888,123,73
0.27497,123,73
0.27179,123,73
0.26984,123,73
0.27375,123,73
0.28132,123,73
0.29133,123,73
0.30452,123,73
0.34457,123,73
0.39683,123,73
0.39683,123,73
0.48010,123,73
0.48010,123,73
0.50672,123,73
0.55629,123,73
0.55629,123,73
0.61197,123,73
0.61197,123,73
0.63053,123,73
0.64835,123,73
0.69499,123,73
0.69499,123,73
0.71966,123,73
0.73944,123,73
0.73944,123,73
0.74725,123,73
0.75214,123,73
0.76190,123,73
0.76190,123,73
0.76386,123,73
0.76361,123,73
0.76361,123,73
0.75751,123,73
0.75165,123,73
0.73407,123,73
0.73407,123,73
