PPG, SBP, DBP 
0.25348,133,74
0.25079,133,74
0.24884,133,74
0.24884,133,74
0.24493,133,74
0.24493,133,74
0.24127,133,74
0.23834,133,74
0.23834,133,74
0.23443,133,74
0.23419,133,74
0.23419,133,74
0.23394,133,74
0.23248,133,74
0.23248,133,74
0.23028,133,74
0.22906,133,74
0.22906,133,74
0.22491,133,74
0.22491,133,74
0.22344,133,74
0.22466,133,74
0.22686,133,74
0.22686,133,74
0.23883,133,74
0.23883,133,74
0.28547,133,74
0.30891,133,74
0.30891,133,74
0.39145,133,74
0.41612,133,74
0.41612,133,74
0.46178,133,74
0.46178,133,74
0.50623,133,74
0.52625,133,74
0.56142,133,74
0.56142,133,74
0.60317,133,74
0.60317,133,74
0.61441,133,74
0.63639,133,74
0.63639,133,74
0.66398,133,74
0.66398,133,74
0.69109,133,74
0.71624,133,74
0.72210,133,74
0.72576,133,74
0.72796,133,74
0.72869,133,74
0.72357,133,74
0.72357,133,74
0.71013,133,74
0.70330,133,74
0.70330,133,74
0.68571,133,74
0.68571,133,74
0.66398,133,74
0.65250,133,74
0.63028,133,74
0.63028,133,74
0.59976,133,74
0.58974,133,74
0.58974,133,74
0.56239,133,74
0.55385,133,74
0.54579,133,74
0.53822,133,74
0.53822,133,74
0.51746,133,74
0.51184,133,74
0.50598,133,74
0.50598,133,74
0.48889,133,74
0.48889,133,74
0.48327,133,74
0.47766,133,74
0.46691,133,74
0.46154,133,74
0.45617,133,74
0.45153,133,74
0.44298,133,74
0.43810,133,74
0.42784,133,74
0.42784,133,74
0.41734,133,74
0.40659,133,74
0.40659,133,74
0.40147,133,74
0.38632,133,74
0.38266,133,74
0.38266,133,74
0.36801,133,74
0.36313,133,74
0.36313,133,74
0.35824,133,74
0.35336,133,74
0.34017,133,74
0.33602,133,74
0.33602,133,74
0.32796,133,74
0.32796,133,74
0.32454,133,74
0.31746,133,74
0.31746,133,74
0.31062,133,74
0.30427,133,74
0.30134,133,74
0.30134,133,74
0.29426,133,74
0.29328,133,74
0.29328,133,74
0.29182,133,74
0.28669,133,74
0.28669,133,74
0.28376,133,74
0.28083,133,74
0.28083,133,74
0.27814,133,74
0.27814,133,74
0.27766,133,74
0.27643,133,74
0.27546,133,74
0.27546,133,74
0.27155,133,74
0.27009,133,74
0.27009,133,74
0.26716,133,74
0.26716,133,74
0.26545,133,74
0.26691,133,74
0.27009,133,74
0.29817,133,74
0.29817,133,74
0.33895,133,74
0.36557,133,74
0.36557,133,74
0.45861,133,74
0.48962,133,74
0.48962,133,74
0.51575,133,74
0.58462,133,74
0.58462,133,74
0.60586,133,74
0.66032,133,74
0.66032,133,74
0.67570,133,74
0.68962,133,74
0.70232,133,74
0.73138,133,74
0.73675,133,74
0.73675,133,74
0.75287,133,74
0.75287,133,74
0.76020,133,74
0.76264,133,74
0.76264,133,74
0.76557,133,74
0.76459,133,74
0.76459,133,74
0.76215,133,74
0.74945,133,74
0.74335,133,74
0.73578,133,74
0.71673,133,74
0.71673,133,74
0.70549,133,74
0.69353,133,74
0.68132,133,74
0.65714,133,74
0.63492,133,74
0.62393,133,74
0.62393,133,74
0.59341,133,74
0.59341,133,74
0.58413,133,74
0.55873,133,74
0.55873,133,74
0.54383,133,74
0.53748,133,74
0.53748,133,74
0.51893,133,74
0.51258,133,74
0.51258,133,74
0.49426,133,74
0.48840,133,74
0.48840,133,74
0.47692,133,74
0.47692,133,74
0.46691,133,74
0.46276,133,74
0.45788,133,74
0.45250,133,74
0.44103,133,74
0.43516,133,74
0.42930,133,74
0.41197,133,74
0.41197,133,74
0.40610,133,74
0.39585,133,74
0.39585,133,74
0.38169,133,74
0.37656,133,74
0.37143,133,74
0.37143,133,74
0.36142,133,74
0.35189,133,74
0.35189,133,74
0.34750,133,74
0.33993,133,74
0.33748,133,74
0.33431,133,74
0.33089,133,74
0.32381,133,74
0.32039,133,74
0.31380,133,74
0.31380,133,74
0.30769,133,74
0.30476,133,74
0.30208,133,74
0.30061,133,74
0.29597,133,74
0.29402,133,74
0.29402,133,74
0.28864,133,74
0.28718,133,74
0.28718,133,74
0.28425,133,74
0.28425,133,74
0.28230,133,74
0.28254,133,74
0.28181,133,74
0.27814,133,74
0.27814,133,74
0.27643,133,74
0.27326,133,74
0.27326,133,74
0.27057,133,74
0.27009,133,74
0.27106,133,74
0.28938,133,74
0.28938,133,74
0.32161,133,74
0.32161,133,74
0.40171,133,74
0.40171,133,74
0.46545,133,74
0.49255,133,74
0.49255,133,74
0.55678,133,74
0.55678,133,74
0.57753,133,74
0.63590,133,74
0.63590,133,74
0.65275,133,74
0.68230,133,74
0.68230,133,74
0.71746,133,74
0.71746,133,74
0.72698,133,74
0.74359,133,74
0.74359,133,74
0.75287,133,74
0.75287,133,74
0.75629,133,74
0.76068,133,74
0.76190,133,74
0.76190,133,74
0.76117,133,74
0.75653,133,74
0.74750,133,74
0.74750,133,74
0.74188,133,74
0.71697,133,74
0.71697,133,74
0.70647,133,74
0.69499,133,74
0.65788,133,74
0.64567,133,74
0.64567,133,74
0.63443,133,74
0.61368,133,74
0.59389,133,74
0.59389,133,74
0.58437,133,74
0.55824,133,74
0.55824,133,74
0.54994,133,74
0.52772,133,74
0.52772,133,74
0.51526,133,74
0.51526,133,74
0.50916,133,74
0.49695,133,74
0.49109,133,74
0.48523,133,74
0.46813,133,74
0.46813,133,74
0.46252,133,74
0.45201,133,74
0.45201,133,74
0.43663,133,74
0.43663,133,74
0.42564,133,74
0.41490,133,74
0.41490,133,74
0.40415,133,74
0.39878,133,74
0.39878,133,74
0.38535,133,74
0.38535,133,74
0.38095,133,74
0.36606,133,74
0.36117,133,74
0.36117,133,74
0.35189,133,74
0.35189,133,74
0.34335,133,74
0.33578,133,74
0.33578,133,74
0.33309,133,74
0.32503,133,74
0.32503,133,74
0.32186,133,74
0.31306,133,74
0.31306,133,74
0.31038,133,74
0.30574,133,74
0.30574,133,74
0.30232,133,74
0.30159,133,74
0.30037,133,74
0.29915,133,74
0.29670,133,74
0.29524,133,74
0.29304,133,74
0.29304,133,74
0.29158,133,74
0.29109,133,74
0.29109,133,74
0.29158,133,74
0.29109,133,74
0.29035,133,74
0.28938,133,74
0.28645,133,74
0.28645,133,74
0.28596,133,74
0.28864,133,74
0.30061,133,74
0.30061,133,74
0.32527,133,74
0.32527,133,74
0.34457,133,74
0.42393,133,74
0.42393,133,74
0.45397,133,74
