PPG, SBP, DBP 
0.27033,123,73
0.28205,123,73
0.29426,123,73
0.29426,123,73
0.31087,123,73
0.38217,123,73
0.38217,123,73
0.42882,123,73
0.45397,123,73
0.45397,123,73
0.50452,123,73
0.55238,123,73
0.55238,123,73
0.61563,123,73
0.63419,123,73
0.63419,123,73
0.65153,123,73
0.66520,123,73
0.68889,123,73
0.71209,123,73
0.71209,123,73
0.72234,123,73
0.73944,123,73
0.74603,123,73
0.75140,123,73
0.75556,123,73
0.75971,123,73
0.75702,123,73
0.75702,123,73
0.75409,123,73
0.73773,123,73
0.73773,123,73
0.71844,123,73
0.69328,123,73
0.69328,123,73
0.66496,123,73
0.65177,123,73
0.65177,123,73
0.62613,123,73
0.59976,123,73
0.59976,123,73
0.58706,123,73
0.54994,123,73
0.54994,123,73
0.52674,123,73
0.52674,123,73
0.50452,123,73
0.48571,123,73
0.48571,123,73
0.47692,123,73
0.45006,123,73
0.45006,123,73
0.44103,123,73
0.41490,123,73
0.40684,123,73
0.40684,123,73
0.39170,123,73
0.39170,123,73
0.37875,123,73
0.37143,123,73
0.35678,123,73
0.34286,123,73
0.34286,123,73
0.32918,123,73
0.32918,123,73
0.31038,123,73
0.31038,123,73
0.30598,123,73
0.29768,123,73
0.28694,123,73
0.28156,123,73
0.28156,123,73
0.27106,123,73
0.27106,123,73
0.25665,123,73
0.25250,123,73
0.25250,123,73
0.25031,123,73
0.25031,123,73
0.25983,123,73
0.27057,123,73
0.27057,123,73
0.32698,123,73
0.32698,123,73
0.35165,123,73
0.37778,123,73
0.42979,123,73
0.45177,123,73
0.49304,123,73
0.49304,123,73
0.53504,123,73
0.55482,123,73
0.57363,123,73
0.59121,123,73
0.62271,123,73
0.63687,123,73
0.64982,123,73
0.67619,123,73
0.67619,123,73
0.68425,123,73
0.69133,123,73
0.69719,123,73
0.70769,123,73
0.70867,123,73
0.70842,123,73
0.70842,123,73
0.70330,123,73
0.69206,123,73
0.69206,123,73
0.68425,123,73
0.65226,123,73
0.65226,123,73
0.62589,123,73
0.59805,123,73
0.59805,123,73
0.57118,123,73
0.57118,123,73
0.55971,123,73
0.52747,123,73
0.52747,123,73
0.50476,123,73
0.48303,123,73
0.48303,123,73
0.46300,123,73
0.45299,123,73
0.45299,123,73
0.42711,123,73
0.42711,123,73
0.41880,123,73
0.39170,123,73
0.39170,123,73
0.38266,123,73
0.36557,123,73
0.36557,123,73
0.34945,123,73
0.33504,123,73
0.33504,123,73
0.31917,123,73
0.31917,123,73
0.31306,123,73
0.30037,123,73
0.30037,123,73
0.28816,123,73
0.27692,123,73
0.27692,123,73
0.26276,123,73
0.26007,123,73
0.26007,123,73
0.25201,123,73
0.25201,123,73
0.24249,123,73
0.23272,123,73
0.22808,123,73
0.22808,123,73
0.22076,123,73
0.22076,123,73
0.22271,123,73
0.24835,123,73
0.24835,123,73
0.26520,123,73
0.28620,123,73
0.30989,123,73
0.36166,123,73
0.38803,123,73
0.41368,123,73
0.48205,123,73
0.48205,123,73
0.49963,123,73
0.51844,123,73
0.53675,123,73
0.57094,123,73
0.58608,123,73
0.60024,123,73
0.61294,123,73
0.63443,123,73
0.65177,123,73
0.65714,123,73
0.65714,123,73
0.66496,123,73
0.66838,123,73
0.67057,123,73
0.66740,123,73
0.66276,123,73
0.66276,123,73
0.64835,123,73
0.64835,123,73
0.62906,123,73
0.60781,123,73
0.60781,123,73
0.59585,123,73
0.57118,123,73
0.55897,123,73
0.53553,123,73
0.53553,123,73
0.51380,123,73
0.49304,123,73
0.49304,123,73
0.46789,123,73
0.45910,123,73
0.45910,123,73
0.44127,123,73
0.42369,123,73
0.41514,123,73
0.41514,123,73
0.39902,123,73
0.38486,123,73
0.38486,123,73
0.37241,123,73
0.36557,123,73
0.36557,123,73
0.34481,123,73
0.33797,123,73
0.33797,123,73
0.31917,123,73
0.31331,123,73
0.30745,123,73
0.30745,123,73
0.30330,123,73
0.29158,123,73
0.28694,123,73
0.28694,123,73
0.27375,123,73
0.27375,123,73
0.26960,123,73
0.26105,123,73
0.26105,123,73
0.25226,123,73
0.25226,123,73
0.24518,123,73
0.23834,123,73
0.23834,123,73
0.23639,123,73
0.23639,123,73
0.23956,123,73
0.25861,123,73
0.27497,123,73
0.29548,123,73
