PPG, SBP, DBP 
0.61050,162,75
0.59267,162,75
0.58413,162,75
0.56777,162,75
0.56777,162,75
0.55214,162,75
0.54408,162,75
0.52991,162,75
0.52991,162,75
0.50696,162,75
0.49915,162,75
0.49915,162,75
0.47521,162,75
0.47521,162,75
0.46740,162,75
0.45177,162,75
0.45177,162,75
0.43932,162,75
0.42589,162,75
0.42589,162,75
0.41905,162,75
0.39927,162,75
0.39927,162,75
0.39267,162,75
0.38632,162,75
0.37436,162,75
0.36972,162,75
0.36557,162,75
0.36068,162,75
0.35092,162,75
0.34579,162,75
0.34090,162,75
0.32698,162,75
0.32698,162,75
0.32259,162,75
0.31331,162,75
0.31331,162,75
0.30720,162,75
0.30403,162,75
0.30061,162,75
0.29719,162,75
0.28718,162,75
0.28718,162,75
0.28400,162,75
0.27497,162,75
0.27326,162,75
0.27326,162,75
0.27057,162,75
0.26593,162,75
0.26593,162,75
0.26081,162,75
0.26081,162,75
0.25177,162,75
0.25177,162,75
0.24786,162,75
0.24908,162,75
0.24908,162,75
0.26154,162,75
0.29402,162,75
0.29402,162,75
0.38046,162,75
0.38046,162,75
0.44811,162,75
0.48034,162,75
0.48034,162,75
0.55971,162,75
0.55971,162,75
0.59634,162,75
0.63028,162,75
0.63028,162,75
0.65958,162,75
0.65958,162,75
0.67228,162,75
0.69451,162,75
0.70403,162,75
0.71258,162,75
0.72015,162,75
0.72894,162,75
0.73309,162,75
0.73700,162,75
0.73993,162,75
0.74164,162,75
0.73724,162,75
0.73211,162,75
0.73211,162,75
0.70672,162,75
0.70672,162,75
0.69646,162,75
0.68498,162,75
0.66105,162,75
0.64933,162,75
0.63810,162,75
0.62711,162,75
0.60708,162,75
0.58926,162,75
0.58926,162,75
0.58095,162,75
0.55897,162,75
0.55165,162,75
0.55165,162,75
0.52869,162,75
0.52869,162,75
0.52088,162,75
0.50525,162,75
0.50525,162,75
0.48938,162,75
0.48230,162,75
0.47595,162,75
0.46886,162,75
0.45397,162,75
0.44640,162,75
0.43883,162,75
0.41758,162,75
0.41074,162,75
0.41074,162,75
0.39707,162,75
0.38657,162,75
0.38657,162,75
0.37558,162,75
0.36972,162,75
0.36972,162,75
0.35849,162,75
0.34774,162,75
0.34774,162,75
0.34261,162,75
0.32869,162,75
0.32869,162,75
0.32552,162,75
0.32161,162,75
0.31331,162,75
0.30940,162,75
0.30549,162,75
0.30159,162,75
0.29060,162,75
0.29060,162,75
0.28376,162,75
0.28034,162,75
0.27814,162,75
0.27570,162,75
0.27570,162,75
0.27326,162,75
0.26813,162,75
0.26569,162,75
0.26056,162,75
0.26056,162,75
