PPG, SBP, DBP 
0.73651,142,81
0.73480,142,81
0.73162,142,81
0.72698,142,81
0.71306,142,81
0.70427,142,81
0.69426,142,81
0.68205,142,81
0.65006,142,81
0.63028,142,81
0.60855,142,81
0.58486,142,81
0.53578,142,81
0.51233,142,81
0.49060,142,81
0.47326,142,81
0.44567,142,81
0.43419,142,81
0.42491,142,81
0.41734,142,81
0.40684,142,81
0.40317,142,81
0.40024,142,81
0.39756,142,81
0.39219,142,81
0.38999,142,81
0.38803,142,81
0.38535,142,81
0.37851,142,81
0.37436,142,81
0.36996,142,81
0.36557,142,81
0.35678,142,81
0.35238,142,81
0.34799,142,81
0.34481,142,81
0.33871,142,81
0.33480,142,81
0.33065,142,81
0.32674,142,81
0.31917,142,81
0.31575,142,81
0.31282,142,81
0.31038,142,81
0.30696,142,81
0.30672,142,81
0.30696,142,81
0.30696,142,81
0.30916,142,81
0.31306,142,81
0.32063,142,81
0.33309,142,81
0.37607,142,81
0.40610,142,81
0.44054,142,81
0.47253,142,81
0.53675,142,81
0.57045,142,81
0.60171,142,81
0.62955,142,81
0.67350,142,81
0.69011,142,81
0.70330,142,81
0.71331,142,81
0.72479,142,81
0.72650,142,81
0.72772,142,81
0.72796,142,81
0.72454,142,81
0.72063,142,81
0.71526,142,81
0.70818,142,81
0.68889,142,81
0.67668,142,81
0.66203,142,81
0.64713,142,81
0.61148,142,81
0.58926,142,81
0.56557,142,81
0.54139,142,81
0.49548,142,81
0.47570,142,81
0.45861,142,81
0.44469,142,81
0.42540,142,81
0.41978,142,81
0.41465,142,81
0.41050,142,81
0.40391,142,81
0.40098,142,81
0.39805,142,81
0.39512,142,81
0.38852,142,81
0.38462,142,81
0.38046,142,81
0.37729,142,81
0.37045,142,81
0.36630,142,81
0.36215,142,81
0.35800,142,81
0.34969,142,81
0.34554,142,81
0.34139,142,81
0.33724,142,81
0.32967,142,81
0.32698,142,81
0.32332,142,81
0.31941,142,81
0.31136,142,81
0.30769,142,81
0.30427,142,81
0.30110,142,81
0.29475,142,81
0.29158,142,81
0.28913,142,81
0.28864,142,81
0.29426,142,81
0.30305,142,81
0.31795,142,81
0.33993,142,81
0.40391,142,81
0.44274,142,81
0.48352,142,81
0.52405,142,81
0.59365,142,81
0.61905,142,81
0.64396,142,81
0.66618,142,81
0.70598,142,81
0.72015,142,81
0.73065,142,81
0.73773,142,81
0.74432,142,81
0.74432,142,81
0.74237,142,81
0.73846,142,81
0.72674,142,81
0.71917,142,81
0.71013,142,81
0.69939,142,81
0.67155,142,81
0.65372,142,81
0.63297,142,81
0.60977,142,81
0.56117,142,81
0.53871,142,81
0.51380,142,81
0.48889,142,81
0.44396,142,81
0.42564,142,81
0.41026,142,81
0.39805,142,81
0.38120,142,81
0.37534,142,81
0.37070,142,81
0.36777,142,81
0.36264,142,81
0.35971,142,81
0.35653,142,81
0.35311,142,81
0.34554,142,81
0.34164,142,81
0.33724,142,81
0.33284,142,81
0.32454,142,81
0.32137,142,81
0.31746,142,81
0.31306,142,81
0.30379,142,81
0.29915,142,81
0.29451,142,81
0.29011,142,81
0.28132,142,81
0.27717,142,81
0.27326,142,81
0.27057,142,81
0.26593,142,81
0.26276,142,81
0.25934,142,81
0.25592,142,81
0.24884,142,81
0.24640,142,81
0.24615,142,81
0.24957,142,81
0.27131,142,81
0.28913,142,81
0.31526,142,81
0.34872,142,81
0.42979,142,81
0.47277,142,81
0.51453,142,81
0.55360,142,81
0.61929,142,81
0.64542,142,81
0.66716,142,81
0.68254,142,81
0.70305,142,81
0.71087,142,81
0.71648,142,81
0.71990,142,81
0.72088,142,81
0.71868,142,81
0.71477,142,81
0.70916,142,81
0.69377,142,81
0.68400,142,81
0.67228,142,81
0.65788,142,81
0.62125,142,81
0.59878,142,81
0.57411,142,81
0.54774,142,81
0.49451,142,81
0.46960,142,81
0.44713,142,81
0.42955,142,81
0.40317,142,81
0.39267,142,81
0.38413,142,81
0.37778,142,81
0.36923,142,81
0.36606,142,81
0.36337,142,81
0.36068,142,81
0.35604,142,81
0.35433,142,81
0.35189,142,81
0.34896,142,81
0.34188,142,81
0.33773,142,81
0.33333,142,81
0.32869,142,81
0.31917,142,81
0.31429,142,81
0.30940,142,81
0.30574,142,81
0.29890,142,81
0.29451,142,81
0.29011,142,81
0.28596,142,81
0.27839,142,81
0.27473,142,81
0.27155,142,81
0.26838,142,81
0.26349,142,81
0.26203,142,81
0.25958,142,81
0.25690,142,81
0.25470,142,81
0.25788,142,81
0.26618,142,81
0.28107,142,81
0.33333,142,81
0.36947,142,81
0.40440,142,81
0.43907,142,81
0.51844,142,81
0.55678,142,81
0.59194,142,81
0.62295,142,81
0.67204,142,81
0.69035,142,81
0.70476,142,81
0.71600,142,81
0.72821,142,81
0.72967,142,81
0.73040,142,81
0.72967,142,81
0.72332,142,81
0.71795,142,81
0.71087,142,81
0.70208,142,81
0.67790,142,81
0.66227,142,81
0.64615,142,81
0.62857,142,81
0.58339,142,81
0.55775,142,81
0.53138,142,81
0.50549,142,81
0.45910,142,81
0.44005,142,81
