PPG, SBP, DBP 
0.27106,107,60
0.27155,107,60
0.27179,107,60
0.27179,107,60
0.27082,107,60
0.27009,107,60
0.26984,107,60
0.26960,107,60
0.26764,107,60
0.26642,107,60
0.26496,107,60
0.26349,107,60
0.26032,107,60
0.25861,107,60
0.25714,107,60
0.25543,107,60
0.25421,107,60
0.25324,107,60
0.25201,107,60
0.25079,107,60
0.24835,107,60
0.24737,107,60
0.24615,107,60
0.24493,107,60
0.24249,107,60
0.24249,107,60
0.24420,107,60
0.24860,107,60
0.27082,107,60
0.29133,107,60
0.31868,107,60
0.35214,107,60
0.43199,107,60
0.47424,107,60
0.51551,107,60
0.55385,107,60
0.60879,107,60
0.63248,107,60
0.65348,107,60
0.67082,107,60
0.69328,107,60
0.69890,107,60
0.70110,107,60
0.70012,107,60
0.69035,107,60
0.68205,107,60
0.67228,107,60
0.66105,107,60
0.63321,107,60
0.61709,107,60
0.59951,107,60
0.58071,107,60
0.53919,107,60
0.51648,107,60
0.49280,107,60
0.46838,107,60
0.42711,107,60
0.40586,107,60
0.38462,107,60
0.36435,107,60
0.32796,107,60
0.31258,107,60
0.29939,107,60
0.28816,107,60
0.27204,107,60
0.26691,107,60
0.26398,107,60
0.26276,107,60
0.26203,107,60
0.26252,107,60
0.26349,107,60
0.26496,107,60
0.26813,107,60
0.26960,107,60
0.27082,107,60
0.27179,107,60
0.27424,107,60
0.27473,107,60
0.27497,107,60
0.27473,107,60
0.27375,107,60
0.27302,107,60
0.27228,107,60
0.27131,107,60
0.26886,107,60
0.26764,107,60
0.26691,107,60
0.26642,107,60
0.26398,107,60
0.26252,107,60
0.26105,107,60
0.25958,107,60
0.25690,107,60
0.25568,107,60
0.25470,107,60
0.25372,107,60
0.25348,107,60
0.25275,107,60
0.25177,107,60
0.25079,107,60
0.25201,107,60
0.25665,107,60
0.26618,107,60
0.28156,107,60
0.33236,107,60
0.36703,107,60
0.40049,107,60
0.43370,107,60
0.51160,107,60
0.54994,107,60
0.58535,107,60
0.61661,107,60
0.66496,107,60
0.68230,107,60
0.69548,107,60
0.70452,107,60
0.70891,107,60
0.70769,107,60
0.70427,107,60
0.69841,107,60
0.68034,107,60
0.66838,107,60
0.65470,107,60
0.63932,107,60
0.60440,107,60
0.58681,107,60
0.56923,107,60
0.55409,107,60
0.51941,107,60
0.49646,107,60
0.47228,107,60
0.44786,107,60
0.40122,107,60
0.37973,107,60
0.35995,107,60
0.34237,107,60
0.31795,107,60
0.30745,107,60
0.29841,107,60
0.29109,107,60
0.28156,107,60
0.27912,107,60
0.27790,107,60
0.27790,107,60
0.27985,107,60
0.28156,107,60
0.28352,107,60
0.28547,107,60
0.28864,107,60
0.28987,107,60
0.29060,107,60
0.29109,107,60
0.29109,107,60
0.29060,107,60
0.28987,107,60
0.28889,107,60
0.28840,107,60
0.28767,107,60
0.28645,107,60
0.28523,107,60
0.28230,107,60
0.28059,107,60
0.27888,107,60
0.27717,107,60
0.27424,107,60
0.27375,107,60
0.27350,107,60
0.27277,107,60
0.27082,107,60
0.26984,107,60
0.26886,107,60
0.26764,107,60
0.26520,107,60
0.26471,107,60
0.26569,107,60
0.26960,107,60
0.28645,107,60
0.30330,107,60
0.32747,107,60
0.35849,107,60
0.43663,107,60
0.48010,107,60
0.52357,107,60
0.56532,107,60
0.63834,107,60
0.66447,107,60
0.68425,107,60
0.70281,107,60
0.73089,107,60
0.73944,107,60
0.74457,107,60
0.74628,107,60
0.74066,107,60
0.73358,107,60
0.72405,107,60
0.71258,107,60
0.68645,107,60
0.67106,107,60
0.65397,107,60
0.63565,107,60
0.59414,107,60
0.57143,107,60
0.54774,107,60
0.52308,107,60
0.47253,107,60
0.45055,107,60
0.43077,107,60
0.40977,107,60
0.36923,107,60
0.35116,107,60
0.33480,107,60
0.32063,107,60
0.29866,107,60
0.29084,107,60
0.28498,107,60
0.28107,107,60
0.27863,107,60
0.27888,107,60
0.27937,107,60
0.28034,107,60
0.28303,107,60
0.28449,107,60
0.28596,107,60
0.28742,107,60
0.28913,107,60
0.29011,107,60
0.29109,107,60
0.29133,107,60
0.29060,107,60
0.28987,107,60
0.28889,107,60
0.28791,107,60
0.28596,107,60
0.28474,107,60
0.28352,107,60
0.28230,107,60
0.28156,107,60
0.28059,107,60
0.27937,107,60
0.27814,107,60
0.27595,107,60
0.27497,107,60
0.27424,107,60
0.27326,107,60
0.27131,107,60
