PPG, SBP, DBP 
0.48596,109,70
0.47424,109,70
0.46398,109,70
0.44762,109,70
0.44103,109,70
0.43516,109,70
0.43516,109,70
0.43516,109,70
0.41197,109,70
0.41197,109,70
0.40659,109,70
0.39560,109,70
0.38974,109,70
0.38388,109,70
0.37778,109,70
0.36679,109,70
0.36239,109,70
0.35726,109,70
0.35140,109,70
0.34383,109,70
0.34481,109,70
0.34237,109,70
0.33846,109,70
0.32894,109,70
0.32430,109,70
0.31966,109,70
0.31648,109,70
0.31062,109,70
0.30696,109,70
0.30330,109,70
0.29963,109,70
0.29280,109,70
0.28938,109,70
0.28596,109,70
0.28254,109,70
0.27717,109,70
0.27570,109,70
0.27302,109,70
0.26984,109,70
0.26349,109,70
0.26178,109,70
0.26276,109,70
0.26764,109,70
0.29499,109,70
0.31966,109,70
0.34652,109,70
0.37705,109,70
0.45934,109,70
0.50501,109,70
0.55018,109,70
0.59267,109,70
0.66300,109,70
0.68962,109,70
0.71087,109,70
0.72698,109,70
0.74554,109,70
0.74921,109,70
0.75214,109,70
0.75433,109,70
0.75604,109,70
0.75556,109,70
0.75409,109,70
0.75140,109,70
0.74066,109,70
0.73236,109,70
0.72259,109,70
0.71111,109,70
0.68132,109,70
0.66349,109,70
0.64444,109,70
0.62466,109,70
0.58535,109,70
0.56679,109,70
0.54921,109,70
0.53309,109,70
0.50696,109,70
0.49719,109,70
0.48791,109,70
0.47961,109,70
0.46545,109,70
0.45958,109,70
0.45421,109,70
0.44908,109,70
0.43907,109,70
0.43394,109,70
0.42979,109,70
0.42589,109,70
0.41563,109,70
0.40977,109,70
0.40366,109,70
0.39756,109,70
0.38535,109,70
0.37900,109,70
0.37289,109,70
0.36679,109,70
0.35604,109,70
0.35189,109,70
0.34701,109,70
0.34164,109,70
0.33065,109,70
0.32552,109,70
0.32039,109,70
0.31551,109,70
0.30647,109,70
0.30232,109,70
0.29939,109,70
0.29719,109,70
0.29084,109,70
0.28742,109,70
0.28400,109,70
0.28034,109,70
0.27302,109,70
0.26911,109,70
0.26520,109,70
0.26154,109,70
0.25910,109,70
0.26227,109,70
0.26911,109,70
0.28156,109,70
0.32772,109,70
0.36215,109,70
0.40317,109,70
0.44835,109,70
0.54237,109,70
0.58681,109,70
0.62247,109,70
0.65128,109,70
0.70281,109,70
0.72210,109,70
0.73700,109,70
0.74799,109,70
0.76068,109,70
0.76386,109,70
0.76557,109,70
0.76630,109,70
0.76361,109,70
0.76020,109,70
0.75629,109,70
0.75092,109,70
0.73480,109,70
0.72332,109,70
0.70940,109,70
0.69353,109,70
0.65665,109,70
0.63663,109,70
0.61832,109,70
0.60098,109,70
0.56459,109,70
0.54725,109,70
0.53138,109,70
0.51697,109,70
0.49280,109,70
0.48303,109,70
0.47497,109,70
0.46789,109,70
0.45641,109,70
0.45201,109,70
0.44737,109,70
0.44249,109,70
0.43199,109,70
0.42662,109,70
0.42076,109,70
0.41490,109,70
0.40269,109,70
0.39634,109,70
0.39096,109,70
0.38608,109,70
0.37411,109,70
0.36777,109,70
0.36142,109,70
0.35507,109,70
0.34261,109,70
0.33675,109,70
0.33089,109,70
0.32527,109,70
0.31624,109,70
0.31331,109,70
0.30965,109,70
0.30574,109,70
0.29768,109,70
0.29377,109,70
0.28987,109,70
0.28596,109,70
0.27839,109,70
0.27448,109,70
0.27204,109,70
0.27033,109,70
0.26374,109,70
0.25983,109,70
0.25592,109,70
0.25299,109,70
0.25446,109,70
0.26178,109,70
0.27546,109,70
0.29695,109,70
0.35702,109,70
0.39072,109,70
0.43248,109,70
0.47863,109,70
0.57167,109,70
0.61368,109,70
0.65055,109,70
0.68181,109,70
0.72674,109,70
0.74188,109,70
0.75116,109,70
0.75653,109,70
0.76484,109,70
0.76728,109,70
0.76850,109,70
0.76874,109,70
0.76557,109,70
0.76166,109,70
0.75580,109,70
0.74799,109,70
0.72674,109,70
0.71404,109,70
0.69866,109,70
0.68132,109,70
0.64200,109,70
0.62125,109,70
0.60073,109,70
0.58071,109,70
0.54432,109,70
0.52576,109,70
0.50891,109,70
0.49646,109,70
0.47570,109,70
0.46740,109,70
0.46007,109,70
0.45372,109,70
0.44249,109,70
0.43736,109,70
0.43248,109,70
0.42759,109,70
0.41978,109,70
0.41538,109,70
0.41050,109,70
0.40562,109,70
0.39463,109,70
0.38877,109,70
0.38291,109,70
0.37680,109,70
0.36459,109,70
0.35849,109,70
0.35385,109,70
0.34994,109,70
0.33968,109,70
0.33431,109,70
0.32918,109,70
0.32405,109,70
0.31477,109,70
0.31062,109,70
0.30647,109,70
0.30256,109,70
0.29817,109,70
0.29548,109,70
0.29255,109,70
0.28938,109,70
0.28327,109,70
0.28010,109,70
0.27692,109,70
0.27350,109,70
0.26642,109,70
0.26325,109,70
0.26178,109,70
0.26227,109,70
0.27033,109,70
0.28181,109,70
0.30012,109,70
0.32576,109,70
0.39829,109,70
0.44225,109,70
0.48864,109,70
0.53480,109,70
0.60611,109,70
0.63883,109,70
0.66813,109,70
0.69255,109,70
0.72698,109,70
0.73773,109,70
0.74554,109,70
0.75067,109,70
0.75629,109,70
0.75726,109,70
0.75629,109,70
0.75409,109,70
0.74872,109,70
0.74432,109,70
0.73846,109,70
0.73065,109,70
0.70794,109,70
0.69328,109,70
0.67668,109,70
0.65861,109,70
0.62466,109,70
0.60635,109,70
0.58779,109,70
0.56947,109,70
0.53602,109,70
0.52161,109,70
0.50867,109,70
0.49744,109,70
0.47912,109,70
0.47179,109,70
0.46593,109,70
0.46105,109,70
0.45104,109,70
0.44615,109,70
0.44103,109,70
0.43590,109,70
0.42515,109,70
0.41954,109,70
0.41392,109,70
0.40806,109,70
0.39853,109,70
0.39341,109,70
0.38779,109,70
0.38242,109,70
0.37118,109,70
0.36581,109,70
0.36020,109,70
0.35482,109,70
0.34432,109,70
0.33944,109,70
0.33578,109,70
0.33284,109,70
0.32503,109,70
0.32088,109,70
0.31673,109,70
0.31282,109,70
0.30501,109,70
0.30110,109,70
0.29719,109,70
0.29328,109,70
0.28864,109,70
0.28571,109,70
0.28205,109,70
0.27814,109,70
0.27155,109,70
0.27033,109,70
0.27228,109,70
0.27888,109,70
0.31184,109,70
0.33968,109,70
0.36923,109,70
0.40171,109,70
0.48596,109,70
0.53138,109,70
0.57509,109,70
0.61490,109,70
0.67839,109,70
0.70134,109,70
0.71893,109,70
0.73211,109,70
0.74432,109,70
0.74799,109,70
0.75092,109,70
0.75287,109,70
0.75409,109,70
0.75360,109,70
0.75189,109,70
0.74921,109,70
0.73919,109,70
0.73138,109,70
0.72210,109,70
0.71111,109,70
0.68205,109,70
0.66471,109,70
0.64591,109,70
0.62637,109,70
0.58681,109,70
0.56777,109,70
0.54969,109,70
0.53309,109,70
0.50794,109,70
0.49695,109,70
0.48694,109,70
