PPG, SBP, DBP 
0.66789,108,67
0.65226,108,67
0.61954,108,67
0.60488,108,67
0.59145,108,67
0.57729,108,67
0.55092,108,67
0.53895,108,67
0.52796,108,67
0.51795,108,67
0.50012,108,67
0.49231,108,67
0.48474,108,67
0.47839,108,67
0.46569,108,67
0.45861,108,67
0.45128,108,67
0.44371,108,67
0.42808,108,67
0.42027,108,67
0.41245,108,67
0.40488,108,67
0.38999,108,67
0.38413,108,67
0.37924,108,67
0.37363,108,67
0.36166,108,67
0.35580,108,67
0.35018,108,67
0.34481,108,67
0.33455,108,67
0.32991,108,67
0.32527,108,67
0.32186,108,67
0.31575,108,67
0.31209,108,67
0.30842,108,67
0.30476,108,67
0.29792,108,67
0.29792,108,67
0.29792,108,67
0.28571,108,67
0.28303,108,67
0.28156,108,67
0.28059,108,67
0.27863,108,67
0.27399,108,67
0.27155,108,67
0.26911,108,67
0.26667,108,67
0.26203,108,67
0.26032,108,67
0.25958,108,67
0.26105,108,67
0.27155,108,67
0.28278,108,67
0.29963,108,67
0.32259,108,67
0.38681,108,67
0.42613,108,67
0.46813,108,67
0.51087,108,67
0.59096,108,67
0.62149,108,67
0.64591,108,67
0.66911,108,67
0.70501,108,67
0.71746,108,67
0.72674,108,67
0.73333,108,67
0.74115,108,67
0.74286,108,67
0.74335,108,67
0.74212,108,67
0.73578,108,67
0.73065,108,67
0.72357,108,67
0.71453,108,67
0.69133,108,67
0.67741,108,67
0.66276,108,67
0.64786,108,67
0.61807,108,67
0.60513,108,67
0.59341,108,67
0.58144,108,67
0.55897,108,67
0.54872,108,67
0.53944,108,67
0.53065,108,67
0.51477,108,67
0.50720,108,67
0.49988,108,67
0.49328,108,67
0.48034,108,67
0.47302,108,67
0.46545,108,67
0.45788,108,67
0.44274,108,67
0.43541,108,67
0.42833,108,67
0.42125,108,67
0.40806,108,67
0.40293,108,67
0.39829,108,67
0.39316,108,67
0.38266,108,67
0.37753,108,67
0.37265,108,67
0.36777,108,67
0.35897,108,67
0.35482,108,67
0.35092,108,67
0.34799,108,67
0.34237,108,67
0.33871,108,67
0.33529,108,67
0.33187,108,67
0.32503,108,67
0.32161,108,67
0.31844,108,67
0.31526,108,67
0.30940,108,67
0.30769,108,67
0.30647,108,67
0.30476,108,67
0.30012,108,67
0.29744,108,67
0.29475,108,67
0.29255,108,67
0.29133,108,67
0.29426,108,67
0.30159,108,67
0.31184,108,67
0.34774,108,67
0.37607,108,67
0.41074,108,67
0.45006,108,67
0.53602,108,67
0.57827,108,67
0.61783,108,67
0.65348,108,67
0.70916,108,67
0.72698,108,67
0.73944,108,67
0.75043,108,67
0.76654,108,67
0.77167,108,67
0.77534,108,67
0.77778,108,67
0.77924,108,67
0.77802,108,67
0.77558,108,67
0.77118,108,67
0.75702,108,67
0.74725,108,67
0.73553,108,67
0.72210,108,67
0.69084,108,67
0.67399,108,67
0.65714,108,67
0.63492,108,67
0.59170,108,67
0.57680,108,67
0.56435,108,67
0.55263,108,67
0.53162,108,67
0.52234,108,67
0.51380,108,67
0.50574,108,67
0.49084,108,67
0.48352,108,67
0.47619,108,67
0.46984,108,67
0.45690,108,67
0.44982,108,67
0.44225,108,67
0.43468,108,67
0.41929,108,67
0.41172,108,67
0.40440,108,67
0.39731,108,67
0.38510,108,67
0.38046,108,67
0.37509,108,67
0.36947,108,67
0.35849,108,67
0.35336,108,67
0.34823,108,67
0.34335,108,67
0.33431,108,67
0.32991,108,67
0.32576,108,67
0.32283,108,67
0.31770,108,67
0.31453,108,67
0.31136,108,67
0.30818,108,67
0.30183,108,67
0.29866,108,67
0.29548,108,67
0.29231,108,67
0.28742,108,67
0.28620,108,67
0.28400,108,67
0.28132,108,67
0.27643,108,67
0.27497,108,67
0.27497,108,67
0.27766,108,67
0.29548,108,67
0.31258,108,67
0.33578,108,67
0.36068,108,67
0.42271,108,67
0.46154,108,67
0.50183,108,67
0.54164,108,67
0.61245,108,67
0.64127,108,67
0.66520,108,67
0.68425,108,67
0.70794,108,67
0.71355,108,67
0.71844,108,67
0.72210,108,67
0.72650,108,67
0.72723,108,67
0.72698,108,67
0.72552,108,67
0.71795,108,67
0.71136,108,67
0.70256,108,67
0.69280,108,67
0.66862,108,67
0.65397,108,67
0.63834,108,67
0.62222,108,67
0.59023,108,67
0.57509,108,67
0.56093,108,67
0.54774,108,67
0.52552,108,67
0.51697,108,67
0.50818,108,67
0.50012,108,67
0.48498,108,67
0.47790,108,67
0.47082,108,67
0.46374,108,67
0.44957,108,67
0.44225,108,67
0.43492,108,67
0.42882,108,67
0.41661,108,67
0.40977,108,67
0.40293,108,67
0.39634,108,67
0.38315,108,67
0.37680,108,67
