PPG, SBP, DBP 
0.56068,96,36
0.55238,96,36
0.54310,96,36
0.55043,96,36
0.56703,96,36
0.56142,96,36
0.56142,96,36
0.54188,96,36
0.51990,96,36
0.50745,96,36
0.49499,96,36
0.48278,96,36
0.45910,96,36
0.44811,96,36
0.43761,96,36
0.42784,96,36
0.41074,96,36
0.40440,96,36
0.39927,96,36
0.39438,96,36
0.38559,96,36
0.38193,96,36
0.37875,96,36
0.37558,96,36
0.37558,96,36
0.36630,96,36
0.36386,96,36
0.36215,96,36
0.35922,96,36
0.35751,96,36
0.35604,96,36
0.35482,96,36
0.35263,96,36
0.35165,96,36
0.35043,96,36
0.34896,96,36
0.34554,96,36
0.34408,96,36
0.34286,96,36
0.34042,96,36
0.33407,96,36
0.33040,96,36
0.32650,96,36
0.32259,96,36
0.31477,96,36
0.31087,96,36
0.30696,96,36
0.30379,96,36
0.29768,96,36
0.29377,96,36
0.29011,96,36
0.28694,96,36
0.28181,96,36
0.28107,96,36
0.28205,96,36
0.28523,96,36
0.30061,96,36
0.31184,96,36
0.32552,96,36
0.34383,96,36
0.39145,96,36
0.41954,96,36
0.44933,96,36
0.47985,96,36
0.53919,96,36
0.56630,96,36
0.59096,96,36
0.61026,96,36
0.64078,96,36
0.65446,96,36
0.66593,96,36
0.67497,96,36
0.68523,96,36
0.68694,96,36
0.68669,96,36
0.68474,96,36
0.68474,96,36
0.66935,96,36
0.66203,96,36
0.65348,96,36
0.63346,96,36
0.62198,96,36
0.61001,96,36
0.59756,96,36
0.57167,96,36
0.55824,96,36
0.54457,96,36
0.53211,96,36
0.50818,96,36
0.49573,96,36
0.48327,96,36
0.47131,96,36
0.44957,96,36
0.44005,96,36
0.43150,96,36
0.42369,96,36
0.41050,96,36
0.40537,96,36
0.40098,96,36
0.39609,96,36
0.38632,96,36
0.38217,96,36
0.37827,96,36
0.37460,96,36
0.36825,96,36
0.36581,96,36
0.36337,96,36
0.36190,96,36
0.35897,96,36
0.35653,96,36
0.35409,96,36
0.35165,96,36
0.34628,96,36
0.34383,96,36
0.34115,96,36
0.33846,96,36
0.33358,96,36
0.33211,96,36
0.33138,96,36
0.33065,96,36
0.32796,96,36
0.32650,96,36
0.32454,96,36
0.32259,96,36
0.31844,96,36
0.31624,96,36
0.31380,96,36
0.31233,96,36
0.30989,96,36
0.30842,96,36
0.30794,96,36
0.30891,96,36
0.31770,96,36
0.32698,96,36
0.34042,96,36
0.35824,96,36
0.40171,96,36
0.42466,96,36
0.45250,96,36
0.48303,96,36
0.54579,96,36
0.57582,96,36
0.60366,96,36
0.62906,96,36
0.62906,96,36
0.68938,96,36
0.70379,96,36
0.71331,96,36
0.72405,96,36
0.72698,96,36
0.72821,96,36
0.72796,96,36
0.72308,96,36
0.71868,96,36
0.71331,96,36
0.70672,96,36
0.69035,96,36
0.68107,96,36
0.67057,96,36
0.65885,96,36
0.63248,96,36
0.61832,96,36
0.60366,96,36
0.58877,96,36
0.55897,96,36
0.54481,96,36
0.53162,96,36
0.52015,96,36
0.49963,96,36
0.48938,96,36
0.47961,96,36
