PPG, SBP, DBP 
0.32015,98,48
0.31770,98,48
0.31551,98,48
0.31306,98,48
0.30891,98,48
0.30891,98,48
0.30549,98,48
0.30403,98,48
0.30159,98,48
0.30110,98,48
0.30110,98,48
0.29646,98,48
0.29304,98,48
0.29158,98,48
0.29011,98,48
0.28864,98,48
0.28523,98,48
0.28352,98,48
0.28278,98,48
0.28230,98,48
0.28010,98,48
0.27912,98,48
0.27839,98,48
0.27766,98,48
0.27619,98,48
0.27643,98,48
0.27692,98,48
0.27790,98,48
0.28205,98,48
0.28620,98,48
0.29206,98,48
0.30037,98,48
0.32625,98,48
0.34481,98,48
0.36752,98,48
0.39390,98,48
0.45519,98,48
0.48913,98,48
0.51917,98,48
0.54701,98,48
0.60977,98,48
0.64029,98,48
0.66862,98,48
0.69451,98,48
0.69451,98,48
0.75238,98,48
0.76557,98,48
0.77534,98,48
0.78486,98,48
0.78462,98,48
0.78291,98,48
0.77900,98,48
0.76630,98,48
0.75800,98,48
0.74823,98,48
0.73724,98,48
0.71062,98,48
0.69597,98,48
0.69597,98,48
0.66716,98,48
0.63639,98,48
0.62051,98,48
0.60488,98,48
0.58926,98,48
0.55849,98,48
0.54383,98,48
0.52967,98,48
0.51624,98,48
0.49231,98,48
0.48278,98,48
0.47253,98,48
0.46227,98,48
0.44274,98,48
0.43419,98,48
0.42662,98,48
0.42002,98,48
0.40879,98,48
0.40464,98,48
0.40147,98,48
0.39927,98,48
0.39512,98,48
0.39316,98,48
0.39145,98,48
0.38974,98,48
0.38657,98,48
0.38486,98,48
0.38315,98,48
0.38169,98,48
0.38046,98,48
0.37998,98,48
0.37924,98,48
0.37851,98,48
0.37705,98,48
0.37631,98,48
0.37534,98,48
0.37534,98,48
0.36996,98,48
0.36777,98,48
0.36606,98,48
0.36459,98,48
0.36044,98,48
0.35800,98,48
0.35580,98,48
0.35385,98,48
0.35067,98,48
0.34945,98,48
0.34823,98,48
0.34676,98,48
0.34457,98,48
0.34408,98,48
0.34310,98,48
0.34212,98,48
0.34042,98,48
0.33919,98,48
0.33773,98,48
0.33626,98,48
0.33309,98,48
0.33187,98,48
0.33114,98,48
0.33114,98,48
0.33016,98,48
0.32991,98,48
0.32991,98,48
0.33040,98,48
0.33626,98,48
0.34261,98,48
0.35214,98,48
0.36532,98,48
0.39927,98,48
0.41856,98,48
0.44322,98,48
0.47228,98,48
0.53919,98,48
0.57460,98,48
0.60977,98,48
0.64371,98,48
0.70574,98,48
0.73236,98,48
0.75214,98,48
0.76752,98,48
0.79512,98,48
0.80488,98,48
0.81172,98,48
0.81587,98,48
0.81587,98,48
0.81343,98,48
0.80830,98,48
0.80122,98,48
0.78266,98,48
0.77167,98,48
0.75922,98,48
0.74603,98,48
0.71795,98,48
0.70330,98,48
0.68791,98,48
0.67204,98,48
0.64005,98,48
0.62369,98,48
0.60904,98,48
0.59536,98,48
0.56679,98,48
0.55287,98,48
0.53968,98,48
0.52698,98,48
0.50354,98,48
0.49328,98,48
0.48376,98,48
0.47521,98,48
0.46178,98,48
0.45617,98,48
0.45079,98,48
0.44567,98,48
0.43614,98,48
0.43199,98,48
0.42833,98,48
0.42540,98,48
0.42125,98,48
0.41929,98,48
0.41758,98,48
0.41587,98,48
0.41148,98,48
0.40904,98,48
0.40684,98,48
0.40488,98,48
0.40488,98,48
0.39829,98,48
0.39585,98,48
0.39316,98,48
0.38877,98,48
0.38608,98,48
0.38315,98,48
0.38046,98,48
0.37534,98,48
0.37534,98,48
0.36947,98,48
0.36630,98,48
0.35995,98,48
0.35702,98,48
0.35507,98,48
0.35385,98,48
0.35043,98,48
0.34872,98,48
0.34701,98,48
0.34530,98,48
0.34212,98,48
0.34042,98,48
0.33895,98,48
0.33773,98,48
0.33602,98,48
0.33504,98,48
0.33358,98,48
0.33187,98,48
0.32845,98,48
0.32674,98,48
0.32527,98,48
0.31673,98,48
0.29817,98,48
0.29475,98,48
0.29475,98,48
0.29426,98,48
0.30012,98,48
0.30623,98,48
0.31477,98,48
0.32650,98,48
0.36068,98,48
0.38291,98,48
0.40830,98,48
0.43614,98,48
0.48596,98,48
0.51380,98,48
0.54286,98,48
0.57143,98,48
0.62442,98,48
0.64762,98,48
0.66789,98,48
0.68498,98,48
0.70916,98,48
0.71600,98,48
0.71893,98,48
0.71893,98,48
0.71453,98,48
0.71013,98,48
0.70427,98,48
0.69695,98,48
0.67814,98,48
0.66691,98,48
0.65470,98,48
0.64151,98,48
0.61612,98,48
0.60220,98,48
0.58755,98,48
0.57265,98,48
0.54286,98,48
0.52845,98,48
0.51404,98,48
0.49939,98,48
0.47106,98,48
0.45788,98,48
0.44713,98,48
0.43736,98,48
0.41636,98,48
0.40659,98,48
0.39756,98,48
0.38877,98,48
0.37338,98,48
0.36679,98,48
0.36044,98,48
0.35433,98,48
0.34579,98,48
0.34188,98,48
0.33797,98,48
0.33407,98,48
0.32674,98,48
0.32357,98,48
0.32112,98,48
0.31917,98,48
0.31429,98,48
0.31160,98,48
0.30989,98,48
0.30867,98,48
0.30379,98,48
0.30110,98,48
0.29866,98,48
0.29866,98,48
0.29035,98,48
0.29035,98,48
0.28327,98,48
0.27985,98,48
0.27570,98,48
0.27326,98,48
0.27057,98,48
0.26789,98,48
0.26252,98,48
0.25958,98,48
0.25665,98,48
0.25372,98,48
0.24884,98,48
0.24640,98,48
0.24518,98,48
0.24420,98,48
0.24127,98,48
0.23980,98,48
0.23834,98,48
0.23687,98,48
0.23687,98,48
0.23199,98,48
0.23028,98,48
0.22882,98,48
0.22808,98,48
0.22784,98,48
0.22711,98,48
0.22637,98,48
0.22564,98,48
0.22491,98,48
0.22466,98,48
0.22466,98,48
0.22711,98,48
0.23004,98,48
0.23443,98,48
0.24078,98,48
0.26154,98,48
0.27643,98,48
0.29475,98,48
0.31624,98,48
0.36777,98,48
0.39585,98,48
0.42491,98,48
0.45348,98,48
0.49915,98,48
0.52161,98,48
0.54310,98,48
0.56264,98,48
0.59414,98,48
0.60586,98,48
0.61465,98,48
0.62051,98,48
0.62442,98,48
0.62295,98,48
0.61978,98,48
0.61538,98,48
0.60244,98,48
0.59414,98,48
0.58462,98,48
0.57436,98,48
0.55189,98,48
0.53993,98,48
0.52772,98,48
0.51526,98,48
0.49231,98,48
0.48059,98,48
0.46862,98,48
0.45665,98,48
0.43370,98,48
0.42247,98,48
0.41148,98,48
0.40098,98,48
0.38022,98,48
0.37192,98,48
0.36484,98,48
0.35726,98,48
0.34286,98,48
0.33651,98,48
0.33114,98,48
0.32674,98,48
0.31966,98,48
0.31648,98,48
0.31355,98,48
0.31087,98,48
0.30769,98,48
0.30623,98,48
0.30452,98,48
0.30281,98,48
0.29988,98,48
0.29841,98,48
0.29695,98,48
0.29499,98,48
0.29158,98,48
0.29060,98,48
0.28962,98,48
0.28816,98,48
0.28498,98,48
0.28352,98,48
0.28205,98,48
0.28010,98,48
0.27619,98,48
0.27399,98,48
0.27131,98,48
0.26862,98,48
0.26496,98,48
0.26276,98,48
0.26032,98,48
0.25763,98,48
0.25299,98,48
0.25128,98,48
0.24957,98,48
0.24835,98,48
0.24640,98,48
0.24640,98,48
0.24689,98,48
0.24664,98,48
0.24542,98,48
0.24469,98,48
0.24444,98,48
0.24469,98,48
0.24591,98,48
0.24689,98,48
0.24786,98,48
0.24860,98,48
0.24860,98,48
0.25153,98,48
0.25201,98,48
0.25275,98,48
0.25617,98,48
0.25910,98,48
0.26325,98,48
0.26862,98,48
0.28620,98,48
0.29719,98,48
0.31013,98,48
0.32723,98,48
0.38730,98,48
0.38730,98,48
0.44713,98,48
0.47570,98,48
0.53065,98,48
0.55653,98,48
0.58046,98,48
0.60171,98,48
0.63053,98,48
0.63053,98,48
0.65421,98,48
0.66325,98,48
0.67350,98,48
0.67497,98,48
0.67448,98,48
0.67228,98,48
0.66227,98,48
0.65543,98,48
0.64737,98,48
0.63761,98,48
0.61368,98,48
0.60024,98,48
0.58584,98,48
0.57045,98,48
0.57045,98,48
0.52210,98,48
0.50623,98,48
0.49084,98,48
0.46569,98,48
0.45348,98,48
0.44151,98,48
0.42955,98,48
0.40757,98,48
0.39780,98,48
0.38828,98,48
0.37973,98,48
0.36459,98,48
0.35873,98,48
0.35409,98,48
0.34945,98,48
0.34945,98,48
0.33773,98,48
0.33455,98,48
0.33138,98,48
0.32503,98,48
0.32234,98,48
0.31990,98,48
0.31746,98,48
0.31526,98,48
0.31526,98,48
0.31380,98,48
0.31282,98,48
0.31136,98,48
0.31062,98,48
0.30965,98,48
0.30818,98,48
0.30427,98,48
0.30281,98,48
0.30183,98,48
0.29988,98,48
0.29475,98,48
0.29182,98,48
0.28889,98,48
0.28547,98,48
0.27888,98,48
0.27546,98,48
0.27204,98,48
0.26886,98,48
0.26569,98,48
0.26398,98,48
0.26203,98,48
0.25983,98,48
0.25617,98,48
0.25519,98,48
0.25470,98,48
0.25446,98,48
0.25446,98,48
0.25543,98,48
0.25617,98,48
0.25617,98,48
0.25617,98,48
0.25617,98,48
0.25641,98,48
0.25665,98,48
0.25739,98,48
0.25788,98,48
0.25861,98,48
0.25983,98,48
0.26300,98,48
0.26520,98,48
0.26886,98,48
0.27424,98,48
0.29231,98,48
0.30549,98,48
0.32186,98,48
0.34115,98,48
0.38657,98,48
0.40855,98,48
0.43028,98,48
0.45543,98,48
0.50916,98,48
0.53578,98,48
0.56117,98,48
0.58462,98,48
0.62393,98,48
0.63980,98,48
0.65275,98,48
0.66105,98,48
0.67033,98,48
0.67302,98,48
0.67399,98,48
0.67302,98,48
0.66593,98,48
0.66007,98,48
0.65324,98,48
0.64542,98,48
0.62613,98,48
0.61563,98,48
0.60513,98,48
0.59316,98,48
0.56606,98,48
0.55189,98,48
0.53748,98,48
0.52283,98,48
0.49475,98,48
0.48107,98,48
0.46813,98,48
0.45714,98,48
0.43712,98,48
0.42735,98,48
0.41807,98,48
0.40928,98,48
0.39414,98,48
0.38803,98,48
0.38266,98,48
0.37802,98,48
0.37802,98,48
0.36777,98,48
0.36606,98,48
0.36410,98,48
0.35971,98,48
0.35751,98,48
0.35531,98,48
0.35287,98,48
0.34921,98,48
0.34750,98,48
0.34579,98,48
0.34481,98,48
0.34310,98,48
0.34310,98,48
0.34042,98,48
0.33895,98,48
0.33578,98,48
0.33358,98,48
0.33089,98,48
0.32821,98,48
0.32357,98,48
0.32186,98,48
0.32063,98,48
0.31893,98,48
0.31502,98,48
0.31282,98,48
0.31038,98,48
0.30794,98,48
0.30256,98,48
0.29988,98,48
0.29719,98,48
0.29548,98,48
0.29328,98,48
0.29206,98,48
0.29035,98,48
0.28840,98,48
0.28425,98,48
0.28181,98,48
0.27961,98,48
0.27741,98,48
0.27741,98,48
0.27155,98,48
0.27057,98,48
0.26911,98,48
0.26496,98,48
0.26325,98,48
0.26203,98,48
0.26129,98,48
0.26154,98,48
0.26349,98,48
0.26691,98,48
0.27155,98,48
0.28694,98,48
0.29939,98,48
0.31551,98,48
0.33553,98,48
0.38486,98,48
0.41343,98,48
0.44371,98,48
0.47473,98,48
0.53626,98,48
0.56166,98,48
0.58339,98,48
0.60635,98,48
0.64884,98,48
0.66642,98,48
0.68107,98,48
0.69255,98,48
0.71697,98,48
0.73480,98,48
0.74335,98,48
0.74505,98,48
0.73846,98,48
0.73236,98,48
0.72454,98,48
0.71477,98,48
0.69133,98,48
0.67839,98,48
0.66520,98,48
0.65177,98,48
0.62418,98,48
0.61172,98,48
0.59951,98,48
0.58632,98,48
0.55922,98,48
0.54505,98,48
0.53138,98,48
0.51795,98,48
0.49206,98,48
0.47985,98,48
0.46862,98,48
0.45934,98,48
0.44200,98,48
0.43297,98,48
0.42442,98,48
0.41661,98,48
0.40220,98,48
0.39609,98,48
0.39096,98,48
0.38681,98,48
0.37973,98,48
0.37753,98,48
0.37582,98,48
0.37436,98,48
0.37167,98,48
0.37070,98,48
0.36996,98,48
0.36899,98,48
0.36801,98,48
0.36728,98,48
0.36654,98,48
0.36606,98,48
0.36532,98,48
0.36435,98,48
0.36264,98,48
0.36068,98,48
0.35653,98,48
0.35482,98,48
0.35336,98,48
0.35214,98,48
0.35018,98,48
0.34969,98,48
0.34945,98,48
0.34872,98,48
